"Name","Phone","Address"

"Chaman Jewels","+ 91  1883 244892","Mukerian, Hoshiarpur - 144211, Main Bazar"
"Chaman LAL Devinder Kumar Jain...","+ 91  1882 243295","Hoshiarpur - 146001, Bazar Sarafan"
"Chaman LAL","+ 91  9814413136","Vill Shahbazpur, Nai Abadi, Hoshiarpur - 146001, P.o Urmar"
"Chaman LAL Suri","+ 91  9417324877","Bar Asociation Hoshiarpur, HOSHIARPUR - 146001"
"Chaman Silk Mills","+ 91  1882 221530","Hoshiarpur - 146001, Indl Area"
"Chaman lal hardware shop","+ 91  9814293174","Shop no 74, JAIJON. Road, Rampur Jhanjowal, Hoshiarpur - 144530, Near main Chowk"
"Chaman Cloth House","+ 91  1882 285457","Talab Road Dasuya, Dasuya, HOSHIARPUR - 144205"
"Chaman Singh","+ 91  9417011337","201,Moh.ambedkar Nagar, Abdulapur, HOSHIARPUR - 144214"
"Chaman ENT","+ 91  1885 220296","Baddi Rd, Balachaur, Hoshiarpur - 144521"
"Jagdambay Jewels","+ 91  9888705105","G. T. Road, Jalandhar- 144 001, Hoshiarpur - 146001"
"Jain Jewel Craft","+ 91  9872423006","Hoshiarpur - 146001, Partap Bazar"
"M & M Jewels","+ 91  172 5005128","Coal Depot Complex, Behind Market, Sector 10 - D, Chhabewal - 160011"
